% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=193394, Tue Feb 27 15:18:45 2024, <python>{}</python>
108 1728 0.14114363940313376 1.4818215625822677 -190.72760737229746 -1.9072760737229746e+02 -185.10570229534693 -183.0538905547377   
109 1744 0.1383727677113438 1.482440241115987 -191.10742065539583 -1.9110742065539583e+02 -186.97943617477682 -183.518471700339   
110 1760 0.13665079138205977 1.4826077900638088 -191.10742065539583 -1.9062446601491772e+02 -188.24443029311436 -183.45093900473583   
111 1776 0.1345003405442755 1.4835476862466002 -191.10742065539583 -1.9028255308198356e+02 -187.09577970184137 -184.88798390489248   
112 1792 0.132334117339734 1.4837951435455994 -191.50115558100998 -1.9150115558100998e+02 -187.50900289461262 -184.50404765170245   
113 1808 0.13029601979128447 1.4836299869815397 -191.50115558100998 -1.9078956794885900e+02 -186.81303164379474 -182.82789443335244   
114 1824 0.12734704702004798 1.4819223759053382 -191.50115558100998 -1.9059503781243438e+02 -187.72442328260848 -186.53603666998245   
115 1840 0.12438104404967161 1.4837763433049107 -191.50115558100998 -1.9072437901778451e+02 -187.4541593269082 -185.90083639079938   
116 1856 0.12161180140753639 1.484361039474726 -191.50115558100998 -1.9115345679097931e+02 -189.6141063668421 -186.5023122711955   
117 1872 0.11905584716573726 1.4824154049132767 -192.78655276917027 -1.9278655276917027e+02 -189.18399111321935 -187.62933006722108   
118 1888 0.11672213885261844 1.4801142816517516 -192.78655276917027 -1.9193164776249577e+02 -189.7225272768104 -185.41025097484626   
119 1904 0.11438685643368168 1.4797440991187738 -192.78655276917027 -1.9142749228289097e+02 -189.6921155139461 -186.2694154639912   
120 1920 0.11263105656396516 1.4806932170260931 -192.78655276917027 -1.9209927371524122e+02 -189.98917309739622 -186.37644852997732   
121 1936 0.11054670161194846 1.4816537245546986 -192.78655276917027 -1.9188075934786306e+02 -189.72258527993566 -187.63528866550993   
122 1952 0.10843547464222876 1.482769474859201 -193.1956412726055 -1.9319564127260551e+02 -190.57883555760324 -186.7045413051293   
123 1968 0.1059767396811104 1.4825549540626664 -193.523654694971 -1.9352365469497099e+02 -190.6390948545073 -188.84608790578852   
124 1984 0.1038142800675184 1.4869811765027476 -193.6134771178039 -1.9361347711780391e+02 -191.75178543763948 -189.1740518175356   
125 2000 0.10197336861133866 1.4874101961932376 -193.6134771178039 -1.9344734578605281e+02 -191.59290093900051 -188.87088427553934   
126 2016 0.09947261623191293 1.4845922984843045 -195.18889968947127 -1.9518889968947127e+02 -191.43456109623637 -189.0725078552517   
